course_id,university_id,university_name,country,city,region,field,level,program_name,roi_score,employment_rate,mean_start_salary,tuition_fee_intl,satisfaction_score,teaching_quality,difficulty_score,program_selectivity,description
C0205,U122,Summit University,Netherlands,Utrecht,Europe,Economics,Masters,Masters in Economics,81.03465757491172,92.0,99454,31877,79.97349747930345,73.71964526756045,67.72495535994206,0.11,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0206,U070,Summit University,USA,Chicago,North America,Business Analytics,Masters,Masters in Business Analytics,69.86170676454266,81.1,112428,31345,72.48121083062553,85.08353304284077,69.86747050280655,0.3,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Chicago, USA and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0207,U148,Pacific University,USA,San Diego,North America,Marketing Analytics,Bachelors,Bachelors in Marketing Analytics,75.91939277205303,76.6,106645,32679,79.5618779054496,62.73288647967863,46.37223618876623,0.25,"This bachelors program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0208,U064,Northbridge University,Japan,Osaka,Asia-Pacific,Computer Science,MBA,MBA in Computer Science,69.8296989274292,77.1,107196,39161,64.43702530617439,69.72009348911021,84.13308581118073,0.08,"This mba program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0209,U100,Applied University,Australia,Brisbane,Asia-Pacific,International Business,Masters,Masters in International Business,81.06319045133361,91.3,112800,45144,91.3894834484919,80.09184788730607,65.96014313225945,0.44,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0210,U136,Riverside University,USA,Boston,North America,International Business,Masters,Masters in International Business,79.01318977364825,93.8,103996,46031,83.44112212025343,69.24721187057031,84.88332901552253,0.67,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0211,U117,Summit University,Australia,Melbourne,Asia-Pacific,Business Analytics,Bachelors,Bachelors in Business Analytics,83.83202742195554,81.7,107704,29049,97.25839059097144,82.58144387123487,58.98358164426024,0.2,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0212,U103,Pacific University,Australia,Sydney,Asia-Pacific,International Business,Masters,Masters in International Business,73.28390316270097,82.7,91654,36180,85.68611706700263,76.75614146964712,76.54746429549782,0.36,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0213,U099,Pacific University,UK,Bristol,Europe,Engineering Management,Bachelors,Bachelors in Engineering Management,71.63970381860602,81.3,108089,26999,67.22097694764034,71.47580057171167,69.70634820842625,0.09,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Bristol, UK and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0214,U020,Pacific University,Australia,Melbourne,Asia-Pacific,Data Science,Bachelors,Bachelors in Data Science,78.51955487366145,85.5,103278,31271,67.95585256282754,58.803755096991864,47.11976296260042,0.19,"This bachelors program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0215,U027,Northbridge University,Netherlands,Utrecht,Europe,Cybersecurity,Bachelors,Bachelors in Cybersecurity,88.9104063340895,99.0,109895,37575,89.8471402902852,76.08020901568713,62.871098244497844,0.22,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0216,U124,Pacific University,UK,Bristol,Europe,International Business,Masters,Masters in International Business,65.33509292711297,80.8,96646,46429,56.690532898941306,74.58856506209871,89.74440134565457,0.37,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Bristol, UK and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0217,U030,Riverside University,Singapore,Singapore,Asia-Pacific,Finance,Bachelors,Bachelors in Finance,65.09999150149811,79.6,97967,55093,51.59908064215276,58.497276614794856,94.09297939786907,0.36,"This bachelors program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0218,U068,Global University,Netherlands,Utrecht,Europe,Computer Science,Masters,Masters in Computer Science,77.18423651440794,93.3,117626,41775,48.93641167547672,61.96081505768634,73.85254370556405,0.05,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0219,U036,Northbridge University,Germany,Munich,Europe,International Business,MBA,MBA in International Business,78.17846504285774,95.5,114135,43415,85.11677679908159,72.12315942417322,69.61733276748322,0.18,"This mba program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Munich, Germany and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0220,U104,Applied University,USA,San Diego,North America,Economics,MBA,MBA in Economics,79.40038338525405,91.3,117376,14100,86.43868180048068,67.7889410072843,86.07291094130458,0.16,"This mba program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking high ROI. Graduates commonly target roles in analytics."
C0221,U100,Applied University,Australia,Brisbane,Asia-Pacific,Engineering Management,Masters,Masters in Engineering Management,78.31522496290835,79.7,95703,35062,80.29085996745188,79.30110403941612,89.09108042593908,0.32,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0222,U132,Metro University,Canada,Montreal,North America,Computer Science,Masters,Masters in Computer Science,68.60991748136041,70.6,69686,29620,87.51238897843113,81.03718158954754,87.45102237204247,0.71,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0223,U087,Global University,UK,London,Europe,Marketing Analytics,Masters,Masters in Marketing Analytics,77.1513953057286,83.3,112731,34790,83.57828040170536,87.63200646254609,69.8015972370811,0.1,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in London, UK and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0224,U008,Northbridge University,Germany,Hamburg,Europe,Information Systems,Masters,Masters in Information Systems,69.81260240585806,89.7,110311,42419,56.07918172412269,65.906219262734,80.55771643126663,0.44,"This masters program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking industry connections. Graduates commonly target roles in consulting."
C0225,U062,Northbridge University,Netherlands,Amsterdam,Europe,Computer Science,Certificate,Certificate in Computer Science,74.07578246471672,91.4,108014,42320,87.50752249753934,78.52536806531629,72.82235299854119,0.22,"This certificate program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0226,U071,Northbridge University,Japan,Kyoto,Asia-Pacific,International Business,Certificate,Certificate in International Business,77.14473040993187,79.5,100579,33831,92.86021877327914,85.37420965261651,90.57256210154125,0.15,"This certificate program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0227,U071,Northbridge University,Japan,Kyoto,Asia-Pacific,Information Systems,Bachelors,Bachelors in Information Systems,79.24326058195388,85.6,117877,43863,75.1836301597326,82.45980481593014,74.43362544485585,0.28,"This bachelors program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0228,U063,Summit University,USA,Boston,North America,Economics,Certificate,Certificate in Economics,73.13845091547375,81.2,86349,39580,89.45683598314815,64.00590462982434,67.94255940701592,0.17,"This certificate program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0229,U016,Metro University,Australia,Melbourne,Asia-Pacific,Information Systems,Masters,Masters in Information Systems,78.81028759076918,87.8,121519,34626,62.005535208561646,77.27897515018994,65.65012376024859,0.1,"This masters program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0230,U121,Global University,USA,Seattle,North America,Computer Science,Masters,Masters in Computer Science,73.20366223606531,87.1,93375,37187,83.63415607745011,84.01615611316018,62.61084060403129,0.4,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Seattle, USA and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0231,U038,Summit University,Japan,Kyoto,Asia-Pacific,Economics,Masters,Masters in Economics,72.72539192503271,84.9,104125,34762,88.20690042596365,67.01439884855331,72.21558756563977,0.31,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0232,U140,Metro University,UK,Manchester,Europe,Computer Science,Bachelors,Bachelors in Computer Science,71.18622745186053,77.2,100931,54051,73.43258893197077,83.65095029802588,75.25193424077158,0.27,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0233,U097,Riverside University,Singapore,Singapore,Asia-Pacific,Engineering Management,Masters,Masters in Engineering Management,82.1225249100984,93.8,112821,27050,74.37995544153708,80.41961815678088,83.31631948308588,0.4,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0234,U028,Pacific University,Canada,Montreal,North America,Business Analytics,Bachelors,Bachelors in Business Analytics,73.70888038806277,85.3,108039,27735,60.28332079529102,80.951128707235,75.43425669647773,0.42,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking international mobility. Graduates commonly target roles in consulting."
C0235,U023,Summit University,Japan,Tokyo,Asia-Pacific,Cybersecurity,Masters,Masters in Cybersecurity,77.72387754272982,84.6,99253,34697,100.0,68.63368470741418,70.46102167551314,0.39,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0236,U047,Metro University,Australia,Sydney,Asia-Pacific,Economics,Bachelors,Bachelors in Economics,75.99431138395788,77.2,109761,15900,87.09259622725925,72.56299258116852,31.332145564538614,0.17,"This bachelors program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0237,U141,Metro University,Japan,Tokyo,Asia-Pacific,Business Analytics,Masters,Masters in Business Analytics,62.877073038141354,70.8,93270,46364,76.61986808148517,83.9022396054886,58.38867706977953,0.22,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0238,U099,Pacific University,UK,Bristol,Europe,International Business,Masters,Masters in International Business,74.22608374424674,84.7,109952,40362,64.7085262211533,82.90419834501967,76.74004936105284,0.33,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Bristol, UK and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0239,U018,Northbridge University,UK,Manchester,Europe,Computer Science,Masters,Masters in Computer Science,76.16853966497294,96.5,112516,39996,79.84262304187885,89.21802795052108,73.45673598878774,0.26,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0240,U094,Northbridge University,Netherlands,Rotterdam,Europe,Business Analytics,MBA,MBA in Business Analytics,65.85885514982067,73.0,124735,52075,66.0955867471317,80.36614160704238,68.44489545772147,0.24,"This mba program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Rotterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0241,U052,Global University,Japan,Tokyo,Asia-Pacific,Business Analytics,Bachelors,Bachelors in Business Analytics,71.97845698175018,82.1,97473,31337,88.18123498624131,76.29955050658373,64.30307282261407,0.31,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0242,U062,Northbridge University,Netherlands,Amsterdam,Europe,Computer Science,Certificate,Certificate in Computer Science,73.05349578630232,89.7,100510,49199,79.95150436341683,67.82650477779703,70.9750212483385,0.1,"This certificate program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0243,U086,Summit University,Australia,Melbourne,Asia-Pacific,Economics,Masters,Masters in Economics,75.51845251591443,78.1,93099,41261,100.0,73.64773579661625,51.21171148236054,0.15,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0244,U074,Riverside University,Singapore,Singapore,Asia-Pacific,Computer Science,Masters,Masters in Computer Science,67.52909601801645,70.0,91557,33034,71.2034792562917,83.11947400002643,84.21241827516542,0.22,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0245,U067,Global University,Canada,Montreal,North America,Finance,Masters,Masters in Finance,79.231069820255,93.1,104928,45928,62.57903844240115,58.6323208720994,71.05107497207796,0.05,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0246,U137,Riverside University,Singapore,Singapore,Asia-Pacific,Marketing Analytics,Bachelors,Bachelors in Marketing Analytics,76.43491106539658,87.4,112284,47606,51.213931855653314,69.08320314039165,67.84695760397345,0.47,"This bachelors program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0247,U093,Applied University,Australia,Sydney,Asia-Pacific,Marketing Analytics,Masters,Masters in Marketing Analytics,80.77937323832118,80.3,106921,19834,94.4993376074811,92.44317028396165,87.97103275956107,0.09,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0248,U014,Summit University,Japan,Osaka,Asia-Pacific,Finance,Certificate,Certificate in Finance,75.01207444047253,86.4,93820,42439,85.90050117271252,80.71063839408771,66.95063696698276,0.1,"This certificate program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0249,U021,Global University,Canada,Montreal,North America,Economics,Masters,Masters in Economics,70.93318827055506,91.4,114990,47960,60.522165498376886,68.16446600742765,95.55434876669183,0.17,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0250,U112,Global University,Japan,Tokyo,Asia-Pacific,Business Analytics,Bachelors,Bachelors in Business Analytics,65.60613080166887,81.3,89630,34471,40.14349134431687,78.74988619922564,87.05567425291387,0.23,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0251,U078,Global University,Canada,Calgary,North America,Engineering Management,Bachelors,Bachelors in Engineering Management,81.42767886262168,94.4,107987,54548,72.30527586306864,80.0997315332544,71.6274310577519,0.21,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0252,U026,Summit University,Germany,Hamburg,Europe,Engineering Management,Bachelors,Bachelors in Engineering Management,77.19457021428272,90.6,116105,48044,72.0789403948242,81.80964929443815,82.85371649899076,0.5,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0253,U056,Metro University,Japan,Kyoto,Asia-Pacific,Economics,Masters,Masters in Economics,78.36323916766504,85.8,115895,38096,90.0930576594469,92.6871983527589,88.5434949993085,0.21,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0254,U147,Summit University,Japan,Osaka,Asia-Pacific,Economics,Masters,Masters in Economics,68.35378045333107,81.1,110483,42911,52.26251315913454,76.83336915561829,88.05710574036446,0.21,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0255,U014,Summit University,Japan,Osaka,Asia-Pacific,Economics,Masters,Masters in Economics,62.10250733384041,83.8,83942,42004,73.08892999120101,62.29614119808201,63.40285514975771,0.08,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0256,U004,Pacific University,Germany,Munich,Europe,Data Science,Masters,Masters in Data Science,74.67238105061759,82.6,91386,26515,81.81261096161306,62.899764693457634,72.57045952179409,0.48,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Munich, Germany and is designed for students seeking international mobility. Graduates commonly target roles in consulting."
C0257,U038,Summit University,Japan,Kyoto,Asia-Pacific,Cybersecurity,Certificate,Certificate in Cybersecurity,74.7762797840991,87.1,109447,33955,85.54357104910264,62.92066795411756,71.32908155841284,0.48,"This certificate program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0258,U120,Pacific University,USA,Boston,North America,Cybersecurity,Masters,Masters in Cybersecurity,85.2209479152888,82.7,107890,20813,98.656817182382,75.51678654414555,64.2904834223247,0.38,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0259,U149,Global University,USA,Boston,North America,Data Science,Masters,Masters in Data Science,83.92957128881694,95.1,130407,37970,67.92482626812614,56.68832711184337,85.0619396511479,0.28,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0260,U131,Riverside University,Singapore,Singapore,Asia-Pacific,International Business,Masters,Masters in International Business,74.51580739210296,88.4,102136,29865,68.76168516586822,70.99925353701019,64.86364268502123,0.24,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0261,U013,Summit University,USA,Austin,North America,Cybersecurity,Bachelors,Bachelors in Cybersecurity,78.6804223243885,87.2,110146,23920,75.02304203355789,75.82590616640692,72.43327109538684,0.46,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0262,U051,Pacific University,UK,London,Europe,Information Systems,Bachelors,Bachelors in Information Systems,73.6000274530034,75.3,89926,17287,87.01549456841701,67.10866586350308,73.17535915932713,0.18,"This bachelors program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in London, UK and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0263,U084,Northbridge University,Germany,Frankfurt,Europe,Information Systems,Bachelors,Bachelors in Information Systems,60.96562765010991,86.0,91731,51653,62.31789660086399,71.38516615198387,80.93072280660118,0.24,"This bachelors program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Frankfurt, Germany and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0264,U003,Riverside University,Singapore,Singapore,Asia-Pacific,Information Systems,Certificate,Certificate in Information Systems,78.82631919652056,95.2,100026,29061,91.93350667665011,62.431611369109355,56.53616468506896,0.05,"This certificate program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0265,U050,Summit University,Netherlands,Utrecht,Europe,Information Systems,Masters,Masters in Information Systems,77.48885369107325,85.7,91962,19615,73.83079716165604,69.5543213253109,71.34192742944602,0.55,"This masters program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0266,U133,Summit University,Canada,Calgary,North America,Computer Science,Bachelors,Bachelors in Computer Science,70.59251472434893,77.7,98107,53042,71.85320093724872,67.949188209026,79.06162204034509,0.32,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0267,U106,Applied University,Canada,Calgary,North America,Cybersecurity,Certificate,Certificate in Cybersecurity,74.71576987474883,82.0,86714,22665,83.23246365152762,69.80927604914704,71.66803060676784,0.22,"This certificate program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0268,U026,Summit University,Germany,Hamburg,Europe,International Business,Bachelors,Bachelors in International Business,78.76020035680035,90.0,110784,36402,81.19155188270388,82.99388575868187,72.51507069086603,0.12,"This bachelors program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0269,U021,Global University,Canada,Montreal,North America,Data Science,Certificate,Certificate in Data Science,71.66473030653665,83.3,100060,39859,57.6957386829914,89.04315999776762,75.29824056408651,0.2,"This certificate program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0270,U041,Global University,Australia,Melbourne,Asia-Pacific,Marketing Analytics,Masters,Masters in Marketing Analytics,71.46287950219134,83.2,96185,27545,72.97343952123222,63.01000551054104,47.43923564436123,0.2,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0271,U031,Pacific University,Japan,Osaka,Asia-Pacific,Computer Science,Masters,Masters in Computer Science,62.41911804769392,86.0,107477,68444,53.859833171182395,74.5075559290066,63.6439484193379,0.52,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0272,U111,Metro University,Germany,Hamburg,Europe,Computer Science,Masters,Masters in Computer Science,75.09716467205072,89.5,91912,29996,61.91070414185457,76.76594242682368,75.85379356899242,0.2,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0273,U033,Applied University,Netherlands,Amsterdam,Europe,Economics,Masters,Masters in Economics,58.93201809126503,76.1,89308,35281,44.15559041624924,66.8856716166704,74.2103357181105,0.11,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking international mobility. Graduates commonly target roles in operations."
